team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
7,2028,100,0,1,31162203,18930429,39250000,18295872,'',5509834,5422464,6000000,-4000000,0,5601396,69801177,5186000,0,11129,2328083,59,6,3,21.5167,20000000,1,19250000,2,6000000,2260000,6130000,96000000,3,0,4000000,0,0,0,0
7,2029,100,0,1,28837556,22412742,41250000,19520520,'',4213472,770072,6000000,-22486399,0,25708359,77552871,5404000,0,12436,2221337,61,6,0,23.0718,22000000,3,19250000,1,6000000,2960000,3490000,104000000,3,0,4000000,0,0,0,0
7,2030,100,0,1,33126529,28948547,41250000,21147146,'',3611763,9864239,6000000,-18604054,0,21668155,90930497,5609999,0,14440,2528208,65,6,1,24.5530,22000000,2,19250000,2,6290000,6410000,4970000,110000000,3,0,4000000,0,0,0,0
7,2031,100,0,1,30727663,29324247,41250000,21144795,'',3663918,0,6000000,-26199883,0,28535965,96185828,5619999,0,14929,2324744,64,6,0,25.8316,22000000,1,19250000,1,6600000,4100000,3310000,120000000,3,0,4180000,0,0,0,0
7,2032,100,0,1,27393422,27381606,41250000,20601815,'',5652172,0,6000000,-12203050,0,12550878,109106391,6596000,0,13940,2168865,64,6,0,25.2552,22000000,1,19250000,2,6000000,4200000,3780000,122000000,3,0,4000000,0,0,0,0
7,2033,100,0,1,35056862,26326801,41250000,20726852,'',3638172,16775314,-2600000,953796,0,-7191968,121066983,6583998,0,13403,2560349,68,7,9,23.9747,22000000,1,19250000,1,6000000,5300000,1860000,120000000,3,0,4000000,0,0,0,0
7,2034,100,0,1,35617732,31037557,42250000,22561184,'',3350384,6713586,103434,-68959,0,-3177991,90310765,6464000,0,15640,2605916,72,7,5,25.5784,23000000,2,19250000,1,12000000,2820000,6460000,130000000,3,0,5600000,0,0,0,0
8,2018,100,0,2,60703883,69416514,131000000,33604187,'',0,7341402,5000000,-101386678,0,106386678,178494366,2138539,0,23162,3502045,100,10,6,37.1555,75000000,1,56000000,3,18000000,14062500,6964200,220000000,10,0,9000000,0,0,0,0
8,2019,100,0,2,57729551,74585448,131000000,33750027,'',-12503312,8310371,4530000,-63969767,-5470000,86970980,204165395,3608620,0,21924,3405984,100,10,7,38.8478,75000000,3,56000000,2,11700000,7800000,1300000,242000000,10,0,5200000,0,0,0,0
8,2020,100,0,2,59898034,80554176,131000000,33750027,'',-13880482,30616418,10000000,-56430530,0,82121197,218981586,4329320,0,24256,3501534,100,10,7,40.1116,75000000,2,56000000,1,16200000,5400000,2670000,268000000,10,0,8100000,0,0,0,0
8,2021,100,0,2,62795941,90418842,131000000,33750027,'',-14520724,17994257,11630000,-65092827,1630000,90535650,278607027,4666000,0,24267,3478043,100,10,8,44.0520,75000000,1,56000000,1,13500000,3600000,3110000,296000000,10,0,6000000,0,0,0,0
8,2022,100,0,2,62773314,89479890,146250000,33999993,'',-25304014,7426313,10000000,-3129928,0,40069991,267925523,4866000,0,24015,3462354,100,10,2,43.9739,85000000,1,61250000,1,13500000,2250000,6150000,326000000,11,0,6000000,0,0,0,0
8,2023,100,0,2,61532212,90072324,146250000,32962953,'',-22543465,5787441,10000000,-16926004,0,50478728,287972076,5196000,0,24174,3476717,100,7,6,43.6057,85000000,3,61250000,2,13500000,1270000,2170000,328000000,11,0,6000000,0,0,0,0
8,2024,100,0,2,63354421,75922434,146250000,31199985,'',-25792944,31810100,-5500000,5163868,0,15129076,275660978,6614000,0,21798,3318112,100,8,0,41.9747,85000000,2,61250000,1,8790000,1870000,5310000,316000000,12,0,4390000,0,0,0,0
8,2025,100,0,2,60978192,77623920,151500000,31399974,'',-24235104,0,10000000,0,0,37160851,269964236,6742000,0,21780,3172396,99,8,8,43.6900,85000000,1,66500000,1,18000000,14060000,2900000,316000000,12,0,9000000,0,0,0,0
8,2026,100,0,2,53649554,81126198,161500000,31399974,'',-23769672,0,-850000,823507,0,22096165,245060277,6240000,0,21773,3152455,98,8,1,42.7526,95000000,3,66500000,1,13500000,3300000,1300000,318000000,12,0,6000000,0,0,0,0
8,2027,100,0,2,65863787,64725859,161500000,30848102,'',-18956766,4934839,5570000,-20050349,-4430000,49846282,226933665,6712000,0,20230,3465125,98,7,5,37.6868,95000000,2,66500000,1,24640000,3350000,5120000,304000000,12,0,13690000,0,0,0,0
8,2028,100,0,2,63079701,68661675,161500000,29975022,'',-15660003,9543029,10000000,-27798031,0,53722478,207563855,7013999,0,20675,3339126,98,7,9,39.4538,95000000,1,66500000,3,18000000,2680000,2860000,314000000,12,0,9000000,0,0,0,0
8,2029,100,0,2,69896354,68415921,161500000,29975022,'',-11319466,15414923,10000000,-66502847,0,90571943,256861205,7167998,0,20601,3440133,98,7,10,40.2055,95000000,3,66500000,2,14920000,4700000,1670000,312000000,12,0,7460000,0,0,0,0
8,2030,100,0,2,69232364,79227720,161500000,31399974,'',-19497713,5528691,13010000,-37625304,3010000,67123017,270556129,7067999,0,21736,3481747,99,8,5,42.6395,95000000,2,66500000,1,13500000,970000,1510000,340000000,12,0,6000000,0,0,0,0
8,2031,100,0,2,60808439,76260285,161500000,31399974,'',-22643752,16972883,14420000,0,4420000,43274498,292037437,7292000,0,21895,3297823,99,8,11,41.5634,95000000,1,66500000,2,12000000,2580000,4260000,338000000,12,0,6000000,0,0,0,0
8,2032,100,0,2,35470899,73714536,161500000,31383696,'',-27041290,0,-8500000,8038158,0,10503132,245417115,7048000,0,21668,2598080,94,8,3,42.0254,95000000,1,66500000,1,12000000,4880000,4150000,316000000,12,0,6000000,0,0,0,0
8,2033,100,0,2,50994948,62160456,161500000,30157191,'',-16126041,0,-9000000,8893872,0,-1767831,186698647,7178000,0,20882,3109174,94,8,0,36.3940,95000000,2,66500000,3,18000000,11370000,7190000,272000000,12,0,10000000,0,0,0,0
8,2034,100,0,2,36404684,67239881,161500000,30344405,'',-5152678,0,10000000,0,0,45664170,227236804,7159999,0,21990,2710798,92,8,0,38.2340,95000000,1,66500000,2,17290000,13510000,3010000,290000000,12,0,8640000,0,0,0,0
9,2018,100,0,1,45033612,37756355,87750000,26442887,'',0,1202659,3000000,-53094576,0,56094576,114339361,2021779,0,15936,2689848,80,9,0,30.7787,47500000,3,40250000,2,12955800,10121700,2175900,160000000,7,0,8637200,0,0,0,0
9,2019,100,0,1,32862085,49306693,87750000,27157904,'',0,0,6000000,-46344361,0,59099917,117749823,2823340,0,18730,2486493,80,9,0,33.0461,47500000,2,40250000,1,14030000,3240000,5560000,174000000,7,0,6550000,0,0,0,0
9,2020,100,0,1,30228268,52794139,87750000,27511284,'',0,0,6000000,-48636975,0,55500247,142664081,3938000,0,19312,2428846,82,9,0,34.1818,47500000,1,40250000,3,12000000,3300000,6910000,188000000,7,0,5600000,0,0,0,0
9,2021,100,0,1,35164662,50527327,90250000,27853734,'',0,0,2450000,-25879758,-3550000,32525684,145069365,4488000,0,18081,2542950,84,9,0,33.6979,50000000,3,40250000,2,12970000,2830000,3560000,194000000,7,0,6050000,0,0,0,0
9,2022,100,0,1,37881324,59274843,90250000,29705233,'',0,0,6000000,-26997246,0,33552802,146685122,4459999,0,20049,2701194,86,9,0,35.9679,50000000,2,40250000,1,13570000,10600000,13680000,210000000,7,0,6330000,0,0,0,0
9,2023,100,0,1,27876273,59389100,90250000,28264647,'',0,0,6000000,-30208501,0,37297390,139282448,4589999,0,19951,2383631,82,9,0,36.6103,50000000,1,40250000,2,15690000,12250000,2710000,212000000,7,0,7320000,0,0,0,0
9,2024,100,0,1,33592223,49802506,90250000,27829050,'',4753,0,6000000,-4000000,0,32436956,118088731,4731999,0,19065,2512789,82,9,0,33.1881,50000000,2,40250000,1,18360000,16960000,4240000,190000000,7,0,9790000,0,0,0,0
9,2025,100,0,1,26553876,50579804,90250000,27168851,'',4938,0,5790000,-40035333,-210000,47541722,120642660,4934715,0,18502,2194234,79,9,0,35.1529,50000000,1,40250000,1,15960000,12470000,3010000,196000000,7,0,7450000,0,0,0,0
9,2026,100,0,1,29825602,55346251,90250000,27976996,'',0,0,6000000,-36265884,0,42807520,110841194,4985999,0,19950,2456007,82,9,0,34.6790,50000000,2,40250000,3,16860000,5530000,3430000,200000000,7,0,7870000,0,0,0,0
9,2027,100,0,1,33517657,56096763,90250000,30560354,'',0,0,6000000,-31530052,0,49430854,105898236,4883999,0,20074,2497069,80,9,11,35.8878,50000000,1,40250000,2,15960000,12470000,2080000,198000000,7,0,7450000,0,0,0,0
9,2028,100,0,1,30024409,59695711,95250000,28618025,'',5509834,0,6000000,-69595643,0,72719174,156281755,4995999,0,20054,2435956,78,9,0,36.8316,55000000,2,40250000,1,13590000,4300000,6870000,208000000,7,0,6340000,0,0,0,0
9,2029,100,0,1,21522198,47299968,95250000,26475753,'',-659446,0,6000000,-8274651,0,20722244,135617654,5156000,0,18107,1970426,74,9,0,34.9276,55000000,1,40250000,3,9000000,5680000,5830000,190000000,7,0,4800000,0,0,0,0
9,2030,100,0,1,20535695,43245144,87750000,25856628,'',0,0,6000000,-27670475,0,34131370,99271664,4944296,0,18098,1986166,71,9,0,32.1125,47500000,2,40250000,2,19960000,10670000,9040000,166000000,7,0,10640000,0,0,0,0
9,2031,100,0,1,33678866,43082466,87750000,25807306,'',3663918,0,6000000,-27270549,0,32669069,96325548,5064000,0,17297,2445934,77,9,0,31.3832,47500000,1,40250000,1,16570000,7540000,8280000,170000000,7,0,7730000,0,0,0,0
9,2032,100,0,1,31350320,45619307,90250000,26245638,'',5652172,0,6000000,-59290644,0,60363781,103543795,5144000,0,17197,2314760,76,9,0,33.2517,50000000,1,40250000,2,16630000,7120000,1580000,184000000,7,0,7760000,0,0,0,0
9,2033,100,0,1,33664183,48099744,87750000,26777104,'',3638172,5301290,6000000,-58535518,0,61762408,106880576,4512000,0,18557,2557364,80,9,0,31.9720,47500000,3,40250000,1,17080000,4140000,5060000,188000000,7,0,7970000,0,0,0,0
9,2034,100,0,1,41723838,54727488,87750000,27930431,'',3350384,23374216,6000000,-58680129,0,61329745,130460676,4578000,0,19872,2783520,82,9,1,34.6508,47500000,2,40250000,2,12350000,9650000,2420000,200000000,7,0,5760000,0,0,0,0
10,2018,100,0,1,61117789,49581477,90250000,28903407,'',0,27958924,3000000,-77846214,0,80846214,126761678,1584079,0,18549,3424393,92,7,10,32.3267,50000000,3,40250000,1,14036200,10965800,4649100,160000000,7,0,8889600,0,0,0,0
10,2019,100,0,1,52080053,60241644,90250000,28695097,'',-2045882,30893193,6000000,-90534440,0,100455631,142474712,2351039,0,20659,3258817,92,7,0,34.4670,50000000,2,40250000,2,12000000,9370000,7090000,174000000,7,0,7600000,0,0,0,0
10,2020,100,0,1,58290661,57013122,90250000,27814936,'',-1290830,1874457,6000000,-86677912,0,94086489,162299085,4505999,0,19417,3285154,93,7,0,35.0984,50000000,1,40250000,1,8930000,3900000,3580000,188000000,7,0,5650000,0,0,0,0
10,2021,100,0,1,45833554,56208918,95250000,27907999,'',-3219559,0,6000000,-44894829,0,55196240,164733263,4690000,0,18505,2901394,91,7,0,35.1702,55000000,3,40250000,2,9000000,6000000,3330000,204000000,7,0,5600000,0,0,0,0
10,2022,100,0,1,43576946,52858575,95250000,27364791,'',-2534061,1912527,3740000,-34626851,-2260000,43504060,153941706,5058000,0,18645,2818371,93,7,0,34.2168,55000000,2,40250000,1,13860000,10830000,4720000,214000000,7,0,10170000,0,0,0,0
10,2023,100,0,1,46736343,56919839,95250000,28114202,'',0,2052765,6000000,-28790663,0,35871898,149532336,5069999,0,20222,3099437,93,7,0,33.4436,55000000,1,40250000,2,13450000,10510000,1690000,212000000,7,0,9860000,0,0,0,0
10,2024,100,0,1,63616032,56325780,100250000,29259840,'',5555,7145437,6000000,-45551183,0,51828221,170068727,6124000,0,19868,3537374,93,7,6,33.9070,60000000,3,40250000,1,16760000,1740000,1780000,222000000,8,0,12290000,0,0,0,0
10,2025,100,0,1,56655954,63414944,105500000,29092860,'',-3018654,9241762,9740000,-37337930,3740000,50965473,159690529,6095999,0,20468,3382172,95,7,1,35.5011,60000000,2,45500000,3,13500000,1270000,5420000,240000000,8,0,10200000,0,0,0,0
10,2026,100,0,1,42121852,63135210,105500000,29915082,'',-1585730,0,6000000,-53559742,0,68212232,170450933,6240000,0,21502,2948955,96,8,0,35.6930,60000000,1,45500000,2,13460000,3230000,1170000,244000000,8,0,9870000,0,0,0,0
10,2027,100,0,1,58937187,59866691,105500000,29669158,'',-4034897,10081618,6000000,-28043104,0,39649606,174891770,6769999,0,20674,3378312,96,8,0,35.1666,60000000,2,45500000,1,12000000,9370000,9940000,228000000,8,0,10000000,0,0,0,0
10,2028,100,0,1,43157113,66402201,105500000,29711458,'',-5263224,0,6000000,-43857439,0,55786774,188969512,6788000,0,21293,2931432,94,8,0,37.3740,60000000,1,45500000,3,13160000,3210000,6200000,248000000,8,0,11700000,0,0,0,0
10,2029,100,0,1,60193428,60664398,105500000,29178355,'',-7555397,5893350,6000000,-6857369,0,22183013,143547017,6985999,0,20519,3509354,94,7,8,34.4388,60000000,3,45500000,2,16120000,5220000,3180000,228000000,8,0,13430000,0,0,0,0
10,2030,100,0,1,52777023,60078348,105500000,28875280,'',0,0,5110000,-71785033,-890000,78565774,158223527,6871999,0,20603,3250633,93,7,0,34.7180,60000000,2,45500000,1,15880000,7470000,6330000,244000000,8,0,13230000,0,0,0,0
10,2031,100,0,1,55285498,53527333,105500000,27663410,'',-138032,1875359,6000000,-39523327,0,46233242,152866698,7091999,0,18747,3203185,93,7,4,33.9702,60000000,1,45500000,2,16130000,5140000,4450000,236000000,8,0,13440000,0,0,0,0
10,2032,100,0,1,51731112,58306486,105500000,28144110,'',0,1674190,11220000,-15882163,5220000,42502533,174388115,6975999,0,20277,3210899,93,7,0,34.2700,60000000,1,45500000,1,15190000,3860000,8340000,232000000,8,0,12660000,0,0,0,0
10,2033,100,0,1,47833323,56079135,105500000,28986905,'',-1905841,1116688,6000000,-30065079,0,38496352,164716242,7106000,0,19781,3058412,93,8,0,33.9760,60000000,2,45500000,3,14360000,3120000,2800000,232000000,8,0,11970000,0,0,0,0
10,2034,100,0,1,46267636,62609882,105500000,30187452,'',-741797,0,6000000,-19396580,0,35351093,162059488,7305999,0,21928,3128213,93,8,3,34.8050,60000000,1,45500000,2,14770000,11540000,4790000,240000000,8,0,12310000,0,0,0,0
11,2018,100,0,1,25021958,25961504,62250000,21066704,'',0,0,5984600,-36913334,-1015400,43913334,76440780,1886399,0,11655,1783823,65,6,0,28.5810,32500000,3,29750000,1,18000000,14062500,6200200,140000000,5,0,11400000,0,0,0,0
11,2019,100,0,1,32970400,29537094,62250000,21237810,'',2349449,0,10000000,-8948442,0,20458190,89334993,2775199,0,13632,2308452,68,6,0,27.0777,32500000,2,29750000,3,17720000,13850000,6400000,160000000,5,0,8860000,0,0,0,0
11,2020,100,0,1,20237848,32255428,62250000,21071454,'',2861048,0,6120000,-17264678,-3880000,25704371,77518838,4059319,0,15027,1884463,66,6,0,27.8558,32500000,1,29750000,2,18000000,6500000,7070000,162000000,5,0,9000000,0,0,0,0
11,2021,100,0,1,21574355,26273985,64750000,20876583,'',3892682,0,9370000,-13553575,-630000,22523733,82644458,4729319,0,13803,1880316,64,6,0,25.4470,35000000,1,29750000,1,9840000,9090000,6780000,150000000,5,0,5460000,0,0,0,0
11,2022,100,0,1,20860642,21895434,64750000,19906937,'',4679167,0,10000000,-14058955,0,27625467,79710478,4817319,0,12287,1747765,60,6,0,24.4633,35000000,3,29750000,1,18000000,16620000,3220000,144000000,5,0,10000000,0,0,0,0
11,2023,100,0,1,19749914,23288228,64750000,19251008,'',6035060,0,6290000,-10291264,-3710000,16760710,68725294,4911999,0,12366,1736188,58,6,0,24.7889,35000000,2,29750000,2,18000000,2020000,3130000,144000000,5,0,9000000,0,0,0,0
11,2024,100,0,1,24202091,21075774,64750000,20289565,'',7702060,0,10000000,-23063917,0,25361857,88563409,4705999,0,11963,1911733,55,6,7,23.6842,35000000,1,29750000,1,27000000,3410000,9720000,138000000,5,0,15000000,0,0,0,0
11,2025,100,0,1,20857596,23806123,64750000,19070403,'',6589254,0,-250000,578403,0,-7417657,95884234,4522000,0,12641,1826566,54,6,0,24.4523,35000000,3,29750000,1,12270000,9580000,3950000,142000000,5,0,6130000,0,0,0,0
11,2026,100,0,1,34654384,19720325,64750000,18882669,'',6780256,13924840,8816292,0,0,2036036,79054773,4548000,0,11457,2515241,58,6,0,21.6181,35000000,2,29750000,2,18000000,6160000,6530000,140000000,5,0,9000000,0,0,0,0
11,2027,100,0,1,38303631,17977950,64750000,20389832,'',6746243,19996027,10000000,-40361980,0,43615737,93711633,5460000,0,9650,2505772,62,7,0,22.4608,35000000,1,29750000,1,18000000,1960000,3550000,152000000,5,0,9000000,0,0,0,0
11,2028,100,0,1,28718409,31989390,64750000,22155965,'',5509834,0,10000000,-31286999,0,36796486,99070730,6472000,0,15045,2212849,65,7,1,27.4342,35000000,1,29750000,3,18000000,3950000,3680000,170000000,5,0,9000000,0,0,0,0
11,2029,100,0,1,34943956,31388247,64750000,22461571,'',4212608,0,10000000,-11133642,0,16921034,89824212,6702000,0,14623,2472012,69,7,0,26.8333,35000000,3,29750000,2,18000000,4010000,6180000,166000000,5,0,9000000,0,0,0,0
11,2030,100,0,1,37444267,32201765,64750000,22836743,'',3611763,0,10000000,-14817473,0,26281636,108875489,6041999,0,15002,2576798,74,7,0,27.0281,35000000,2,29750000,1,18000000,4380000,3030000,166000000,5,0,9000000,0,0,0,0
11,2031,100,0,1,30742182,42105525,64750000,24153540,'',3663918,0,11510000,-10322723,1510000,17012046,112821203,5811999,0,17473,2371214,73,7,0,30.7217,35000000,1,29750000,2,18000000,4330000,4230000,180000000,5,0,9000000,0,0,0,0
11,2032,100,0,1,24905884,41934237,64750000,23589545,'',5652172,0,10000000,-17632439,0,22689156,105242575,5966000,0,16974,2048141,71,7,0,32.6345,35000000,1,29750000,1,18000000,4500000,1090000,176000000,5,0,9000000,0,0,0,0
11,2033,100,0,1,30071019,39976496,64750000,23224336,'',3638172,0,10000000,-12435745,0,20979332,98158480,6749999,0,16050,2224297,70,7,0,31.4920,35000000,2,29750000,2,17060000,11660000,9870000,170000000,5,0,14790000,0,0,0,0
11,2034,100,0,1,40572280,40691585,64750000,24829338,'',3350384,0,8450000,-12245756,-1550000,18895372,119352431,5609999,0,16471,2658309,73,7,5,30.5698,35000000,1,29750000,1,12380000,9670000,11890000,170000000,5,0,10730000,0,0,0,0
12,2018,100,0,0,47711210,32341032,75000000,23045410,'',0,0,7000000,-47187390,0,54187390,94979274,1595599,0,13768,2763833,78,6,0,28.9642,40000000,3,35000000,3,18000000,14062500,6101900,150000000,6,0,12000000,0,0,0,0
12,2019,100,0,0,36682232,42531318,75000000,24352480,'',0,0,13570000,-23208471,3570000,46384675,122048901,2550980,0,16938,2535242,79,6,0,31.2450,40000000,2,35000000,2,13490000,10540000,4960000,168000000,6,0,8540000,0,0,0,0
12,2020,100,0,0,48918495,45694368,75000000,26087235,'',0,0,10000000,-26509977,0,37028063,144675256,4166000,0,17629,3067381,82,6,9,30.8448,40000000,1,35000000,1,15130000,5590000,2720000,190000000,6,0,9580000,0,0,0,0
12,2021,100,0,0,54399390,53184681,80000000,27710164,'',0,25246115,10000000,-11788842,0,24508842,154284065,5152000,0,19897,3409999,83,7,6,31.5496,45000000,3,35000000,2,12070000,9430000,4530000,206000000,6,0,7240000,0,0,0,0
12,2022,100,0,0,66276913,50509008,80000000,26960245,'',-536622,20053785,10000000,-54276429,0,66038668,168632209,5359999,0,18896,3649449,87,7,0,32.0010,45000000,2,35000000,1,18000000,1870000,3650000,224000000,6,0,10800000,0,0,0,0
12,2023,100,0,0,67518523,61282303,85250000,29054714,'',-2783602,19473108,10270000,-23245745,270000,41693545,224444706,5561999,0,20728,3736096,88,7,15,34.4747,45000000,1,40250000,3,10930000,1030000,6890000,252000000,7,0,6310000,0,0,0,0
12,2024,100,0,0,40116132,59367542,95250000,27905443,'',-13160670,0,5551273,0,0,18711943,207944435,6321999,0,20646,2847779,86,7,2,34.9338,55000000,3,40250000,2,15700000,3270000,3330000,260000000,7,0,9420000,0,0,0,0
12,2025,100,0,0,24819461,49517550,95250000,25828222,'',-10633395,0,-9000000,20913081,0,-19279686,200290790,10405283,0,17849,2089958,81,7,0,35.5687,55000000,2,40250000,1,6000000,14060000,3020000,220000000,7,0,4000000,0,0,0,0
12,2026,100,0,0,26565117,38558372,95250000,24648781,'',-10567639,0,-10000000,37868479,0,-37300840,128864051,4441999,0,16001,2069397,78,7,0,31.4698,55000000,1,40250000,2,6000000,18370000,9040000,176000000,7,0,4000000,0,0,0,0
12,2027,100,0,0,19392354,37413833,90250000,24150864,'',0,0,-4600000,10695292,0,-15295292,100805721,4126345,0,16207,1803065,75,7,0,31.5053,50000000,2,40250000,1,18000000,16620000,1840000,170000000,7,0,12000000,0,0,0,0
12,2028,100,0,0,25546154,36514657,90250000,23417000,'',5509834,0,10000000,-20297411,0,25491281,100056147,6622000,0,16245,2074848,69,6,0,29.9110,50000000,1,40250000,1,18000000,15750000,13640000,170000000,7,0,12000000,0,0,0,0
12,2029,100,0,0,30411700,34977420,87750000,22062900,'',4211744,0,9890000,-5747332,-110000,23472626,117019140,5275999,0,14394,2121986,69,6,0,30.8151,47500000,3,40250000,3,18000000,8190000,3270000,184000000,7,0,12000000,0,0,0,0
12,2030,100,0,0,31105379,37978875,87750000,22065298,'',3611763,0,10000000,-19942780,0,26468949,131077309,5396000,0,15125,2146855,68,6,0,32.1793,47500000,2,40250000,2,18000000,6690000,10790000,200000000,7,0,12000000,0,0,0,0
12,2031,100,0,0,34129176,37390994,87750000,22250300,'',0,0,6493095,0,0,6493095,137774023,5618000,0,15135,2290424,67,6,1,31.2257,47500000,1,40250000,1,15380000,5720000,1360000,194000000,7,0,10250000,0,0,0,0
